admin0Pcode,admin0Name_en,admin1Pcode,admin1Name_en,admin2Pcode,admin2Name_en,admin3Pcode,admin3Name_en,admin4Pcode,admin4Name_en
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2318,Mathurata,LK2318620,Medawela
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2318,Mathurata,LK2318625,Labuhenwala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2318,Mathurata,LK2318630,Ketahira
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2318,Mathurata,LK2318635,Deegalahinna
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2318,Mathurata,LK2318640,Elamulla
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2318,Mathurata,LK2318645,Udawela
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2318,Mathurata,LK2318650,Mandaram Nuwara
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2318,Mathurata,LK2318655,Malsara Nuwara
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321005,Doruwadeniya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321010,Polwathura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321015,Pahala Gorakaoya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321020,Dambagalla
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321025,Nayapana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321030,Kadadora
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321035,Kotagepitiya North
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321115,Kotagepitiya South
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321120,Ranwanthalawa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321125,Thispane Kanda
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321130,Harangala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321135,Hapugasthalawa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321140,Kaludemada
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321145,Ihala Gorakaoya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321150,Mallanda
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321155,Ruwanpura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321160,Werella Pathana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321165,Halgolla
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321170,Harangala South
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321175,Kirimetiyawa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321180,Hunugaloya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321185,Godamaditta
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321190,Wataddara
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321200,Nawangama
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321210,Wethalawa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321260,Hedunuwewa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321265,Kalapitiya East
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321270,Kottunugoda
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321275,Kalapitiya West
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321280,Weerasekarapura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321285,Rojersangama South
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321290,Rojersangama North
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321295,Dombagasthalawa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321300,Katugolla
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321305,Thelissagala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321310,Ketabulawa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321315,Wijayabahu Kanda
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321320,Rawanagoda West
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321325,Udagama
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321330,Rawanagoda East
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321335,Methagama
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321340,Maldeniya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321345,Katarandana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321445,Beramana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321450,Beramana North
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321455,Kolapathana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321460,Queensberry
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321465,Beramana South
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2321,Kothmale West,LK2321470,Weerapura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324005,Serasunthenna
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324065,Ketakandura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324070,Batagolla
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324075,Thennehenwala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324080,Deliwela South
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324085,Deliwala North
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324090,Pannala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324095,Serupitiya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324100,Mailagasthenna
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324105,Andawala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324110,Naranthalawa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324115,Ihala Pannala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324120,Wewakele
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324125,Kumbalgamuwa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324130,Kumbalgamuwa East
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324135,Mulhalkele
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324140,Manelwala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324145,Wathumulla
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324150,Kendagolla
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324255,Egodakanda
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324260,Kandegama
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324265,Walapane
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324270,Kurunduoya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324275,Liyanwela Ihalagama
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324280,Madumana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324285,Ilukpelessa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324290,Unagolla
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324295,Liyanwala Pahalagama
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324300,Medakandura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324305,Galabada
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324310,Ambagaspitiya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324315,Munwatta
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324320,Landupita
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324325,Wetekegama
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324330,Padiyapelella
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324335,Napatawela
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324340,Ukuthule
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324345,Yatiwella
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324350,Wetakepatha
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324355,Ukuthule East
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324360,Alakolawewa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324365,High Forest
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324370,Mahakudugala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324375,Brookside
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324380,High Forest
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324385,Binganthalawa
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324390,Maha Uva
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324395,Werellapathana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324485,Morabedda
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324490,Harasbedda North
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324495,Mahapathana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324500,Harasbedda South
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324505,Palalpathana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324510,Rathnayakapura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324515,Ragala Watta
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324520,Manthreethenna
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324525,Pandithaya Kumbura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324575,Senarathpura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324580,St. Leonard
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324585,Ragala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324590,Ekangapura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2324,Walapane,LK2324595,Samagipura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327005,Bogahawatta
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327010,Mount Vernon
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327015,Watagoda
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327020,Hollyrood
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327025,Great Western
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327085,Bearwell
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327090,Thalawakele
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327095,Devon
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327100,Dimbula
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327105,Stonycliff
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327110,Kuduoya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327115,Kotagala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327120,Drayton
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327125,Yulefield
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327130,Coombewood
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327135,Lindula
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327145,Waltrim
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327255,Nagasena
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327260,Eildonhall
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327265,Rahanwatta
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327270,Balmoral
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327275,Hallbrook
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327280,Henfold
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327285,Thangakele
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327315,Lippakelle
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327320,Dayagama West
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327325,Sandrinham
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327330,Glasgow
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327335,Braemore
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327340,Albion
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327345,Elbedda
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327350,Agarapathana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327355,Weverly
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2327,Thalawakele,LK2327360,Dayagama East
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330165,Rosella
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330170,Welioya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330175,Maussakele
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330180,Lethant
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330185,Shanon
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330190,Hatton East
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330195,Hatton South
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330200,Panmur
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330205,Ruwanpura
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330210,Hatton West
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330215,Hatton North
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330220,Dickoya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330225,Annfield
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330230,Dickoya South
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330235,Injuster
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330240,Wanarajah
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330245,Newvalleygama
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330250,Norwood
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330255,Maskeliya
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330260,Brownlow
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330265,Seethagangula
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330270,Moray
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330275,Mocha
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330280,Brownswick
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330285,Gawarawila
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330290,Mahanelu
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330295,Venture
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330300,Tillary
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330305,Kirkoswald
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330310,Bogawana
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330315,Loinon
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330320,Kotiyagala
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330325,Bagawanthalawa South
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330330,Aulton Watta
LK,Sri Lanka,LK2,Central,LK23,Nuwara Eliya,LK2330,Norwood,LK2330335,Strathspey
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103005,Pahurumulla
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103010,Sinharoopagama
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103015,Yathramulla
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103020,Kommala
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103025,Bodhimaluwa
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103030,Dope
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103035,Angagoda
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103040,Warahena
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103045,Kahagalla
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103050,Hunganthota Wadumulla
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103055,Dedduwa
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103060,Athuruwella
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103065,Galbada
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103070,Galagama
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103075,Mullegoda
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103080,Sooriyagama
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103085,Haburugala
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103090,Thunduwa West
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103095,Thunduwa East
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103100,Thotakanatta
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103105,Elakaka
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103110,Ethungagoda
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103115,Gonagalapura
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103120,Olaganduwa
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103125,Yalegama
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103130,Kaikawala
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103135,Habakkala
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103140,Etawalawatta West
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103145,Etawalawatta East
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103150,Dombagahawatta
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103155,Akadegoda
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103160,Kahawegammedda
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103165,Warakamulla
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103170,Kandemulla
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103175,Galthuduwa
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103180,Kolaniya
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103185,Miriswatta
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103190,Viyandoowa
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103195,Mahagoda
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103200,Pilekumbura
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103205,Mahavila West
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103210,Mahavila East
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103215,Moragoda
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103220,Ranthotuvila
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103225,Malawala
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103230,Ihala Malawala
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103235,Kotuwabendahena
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103240,Kuda Uragaha
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103245,Maha Uragaha
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103250,Delkabalagoda
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3103,Bentota,LK3103255,Hipanwatta
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106005,Doowemodara
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106010,Nanathota Palatha
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106015,Pelegas Palatha
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106020,Wathurawela
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106025,Boraluketiya
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106030,Pathiraja Pedesa
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106035,Polathu Palatha
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106040,Katuvila
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106045,Mahapitiya
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106050,Nape
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106055,Kudagodagama
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106060,Hegalla-Piyagama
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106065,Godapitiya
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106070,Kosgoda
LK,Sri Lanka,LK3,Southern,LK31,Galle,LK3106,Balapitiya,LK3106075,Ahungalla
